"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US","41.0639","-73.7722","71.0","2016-12-01",,"1.14",,,,,
"US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US","41.0639","-73.7722","71.0","2016-12-02",,"0.00","0.0",,,,
"US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US","41.0639","-73.7722","71.0","2016-12-03",,"0.00","0.0",,,,
"US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US","41.0639","-73.7722","71.0","2016-12-04",,"0.00","0.0",,,,
"US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US","41.0639","-73.7722","71.0","2016-12-05",,"0.12",,,,,
"US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US","41.0639","-73.7722","71.0","2016-12-06",,"0.00","0.0",,,,
"US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US","41.0639","-73.7722","71.0","2016-12-07",,"0.32",,,,,
"US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US","41.0639","-73.7722","71.0","2016-12-08",,"0.00","0.0",,,,
"US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US","41.0639","-73.7722","71.0","2016-12-09",,"0.00","0.0",,,,
"US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US","41.0639","-73.7722","71.0","2016-12-10",,"0.00","0.0",,,,
"US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US","41.0639","-73.7722","71.0","2016-12-11",,"0.00","0.0",,,,
"US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US","41.0639","-73.7722","71.0","2016-12-14",,"0.00","0.0",,,,
"US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US","41.0639","-73.7722","71.0","2016-12-15",,"0.00","0.0",,,,
"US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US","41.0639","-73.7722","71.0","2016-12-16",,"0.00","0.0",,,,
"US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US","41.0639","-73.7722","71.0","2016-12-20",,"0.00","0.0",,,,
"US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US","41.0639","-73.7722","71.0","2016-12-21",,"0.00","0.0",,,,
"US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US","41.0639","-73.7722","71.0","2016-12-22",,"0.00","0.0",,,,
"US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US","41.0639","-73.7722","71.0","2016-12-23",,"0.00","0.0",,,,
"US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US","41.0639","-73.7722","71.0","2016-12-29",,"0.00","0.0",,,,
"US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US","41.0639","-73.7722","71.0","2016-12-30",,"0.50",,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2016-12-01",,"1.40","0.0","0",,"52","45"
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2016-12-02",,"0.01","0.0","0",,"51","34"
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2016-12-03",,"0.00","0.0","0",,"49","38"
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2016-12-04",,"0.00","0.0","0",,"45","33"
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2016-12-05",,"0.16","1.0","1",,"45","32"
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2016-12-06",,"0.00","0.0","0",,"46","28"
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2016-12-07",,"0.42","0.0","0",,"43","26"
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2016-12-08",,"0.00","0.0","0",,"45","30"
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2016-12-09",,"0.00","0.0","0",,"41","30"
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2016-12-10",,"0.00","0.0","0",,"38","22"
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2016-12-11",,"0.00","0.0","0",,"34","23"
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2016-12-12",,"0.52","0.0","0",,"34","23"
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2016-12-13",,"0.00","0.0","0",,"43","23"
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2016-12-14",,"0.00","0.0","0",,"41","26"
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2016-12-15",,"0.00","0.0","0",,"40","25"
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2016-12-16",,"0.00","0.0","0",,"25","14"
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2016-12-17",,"0.14",,"2",,"25","14"
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2016-12-18",,"0.58",,"3",,"33","22"
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2016-12-19",,"0.12","0.0","1",,"52","22"
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2016-12-20",,"0.00","0.0","0",,"28","11"
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2016-12-21",,"0.00","0.0","0",,"31","10"
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2016-12-22",,"0.00","0.0","0",,"39","19"
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2016-12-23",,"0.00","0.0","0",,"46","30"
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2016-12-24",,"0.02","0.0","0",,"44","25"
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2016-12-25",,"0.30","0.0","0",,"45","34"
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2016-12-26",,"0.00","0.0","0",,"49","27"
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2016-12-27",,"0.02","0.0","0",,"52","29"
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2016-12-28",,"0.00","0.0","0",,"57","30"
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2016-12-29",,"0.00","0.0","0",,"39","25"
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2016-12-30",,"0.37",,"0",,"40","29"
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2016-12-31",,"0.02",,"0",,"38","27"
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2016-12-01",,"0.42",,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2016-12-02",,"0.00",,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2016-12-03",,"0.00",,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2016-12-04",,"0.00",,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2016-12-05",,"0.21",,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2016-12-06",,"0.04",,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2016-12-07",,"0.58",,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2016-12-08",,"0.01",,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2016-12-09",,"0.00",,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2016-12-10",,"0.00",,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2016-12-11",,"0.00",,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2016-12-12",,"0.52",,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2016-12-13",,"0.10",,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2016-12-14",,"0.00",,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2016-12-15",,"0.01","0.3","0",,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2016-12-16",,"0.00","0.0","0",,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2016-12-17",,"0.18","1.7","2",,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2016-12-18",,"0.55","0.0","0",,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2016-12-19",,"0.00","0.0","0",,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2016-12-20",,"0.00","0.0","0",,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2016-12-21",,"0.00","0.0","0",,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2016-12-22",,"0.00","0.0",,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2016-12-23",,"0.00","0.0",,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2016-12-24",,"0.03","0.0","0",,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2016-12-25",,"0.51","0.0","0",,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2016-12-26",,"0.00","0.0","0",,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2016-12-27",,"0.00","0.0","0",,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2016-12-28",,"0.00","0.0","0",,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2016-12-29",,"0.00",,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2016-12-30",,"0.42","0.0","0",,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2016-12-31",,"0.00","0.0","0",,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-12-01","15.21","0.05","0.0","0","54","57","45"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-12-02","16.11","0.00","0.0","0","47","53","43"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-12-03","18.79","0.00","0.0","0","46","50","43"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-12-04","10.74","0.00","0.0","0","44","48","41"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-12-05","10.07","0.18","0.0","0","44","51","40"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-12-06","10.51","0.35","0.0","0","45","47","41"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-12-07","7.16","0.06","0.0","0","44","47","41"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-12-08","11.41","0.00","0.0","0","45","45","36"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-12-09","19.01","0.00","0.0","0","38","42","32"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-12-10","12.97","0.00","0.0","0","33","37","31"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-12-11","6.71","0.03","0.4","0","33","36","30"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-12-12","10.96","0.53","0.0","0","40","48","35"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-12-13","8.50","0.00","0.0","0","42","45","39"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-12-14","11.86","0.00","0.0","0","42","44","36"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-12-15","22.82","0.00","0.0","0","31","36","21"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-12-16","12.08","0.00","0.0","0","23","29","19"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-12-17","5.82","0.70","2.6","2","31","40","26"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-12-18","12.97","0.05","0.0","0","47","61","33"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-12-19","11.41","0.00","0.0","0","31","33","25"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-12-20","6.71","0.00","0.0","0","27","36","23"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-12-21","6.93","0.00","0.0","0","36","42","33"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-12-22","11.86","0.00","0.0","0","43","50","37"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-12-23","10.07","0.00","0.0","0","44","48","41"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-12-24","10.29","0.52","0.0","0","44","49","40"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-12-25","10.51","0.00","0.0","0","45","51","38"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-12-26","10.74","0.00","0.0","0","39","52","34"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-12-27","15.43","0.00","0.0","0","56","62","42"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-12-28","13.20","0.00","0.0","0","42","42","35"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-12-29","10.74","0.48","0.0","0","40","48","34"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-12-30","17.00","0.00","0.0","0","40","42","35"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2016-12-31","13.87","0.00","0.0","0","38","45","34"
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2016-12-01",,"1.19",,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2016-12-02",,"0.02",,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2016-12-03",,"0.00","0.0",,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2016-12-04",,"0.00",,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2016-12-05",,"0.00","0.0",,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2016-12-06",,"0.17",,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2016-12-07",,"0.53",,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2016-12-08",,"0.02",,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2016-12-09",,"0.00","0.0",,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2016-12-10",,"0.00","0.0",,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2016-12-11",,"0.00","0.0",,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2016-12-12",,"0.02",,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2016-12-13",,"0.48",,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2016-12-14",,"0.00","0.0",,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2016-12-15",,"0.00","0.0",,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2016-12-16",,"0.00",,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2016-12-17",,"0.00",,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2016-12-18",,"0.78",,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2016-12-19",,"0.11",,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2016-12-20",,"0.00","0.0",,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2016-12-21",,"0.00","0.0",,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2016-12-22",,"0.00","0.0",,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2016-12-23",,"0.00","0.0",,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2016-12-24",,"0.00","0.0",,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2016-12-25",,"0.41",,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2016-12-26",,"0.00","0.0",,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2016-12-27",,"0.00",,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2016-12-28",,"0.00",,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2016-12-29",,"0.00","0.0",,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2016-12-30",,"0.31",,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","40.6722","-74.3096","21.9","2016-12-31",,"0.00",,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2016-12-01","13.87","0.11","0.0","0","52","55","41"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2016-12-02","14.76","0.00","0.0","0","45","53","38"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2016-12-03","17.00","0.00","0.0","0","45","50","41"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2016-12-04","9.62","0.00","0.0","0","43","48","39"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2016-12-05","8.28","0.16","0.0","0","43","50","37"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2016-12-06","7.61","0.44","0.0","0","42","46","34"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2016-12-07","6.93","0.05","0.0","0","42","48","37"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2016-12-08","10.74","0.00","0.0","0","40","44","33"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2016-12-09","15.66","0.00","0.0","0","35","41","29"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2016-12-10","9.40","0.00","0.0","0","31","37","23"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2016-12-11","5.14","0.01","0.3","0","30","34","25"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2016-12-12","8.72","0.50","0.0","0","38","46","32"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2016-12-13","5.59","0.00","0.0","0","38","44","33"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2016-12-14","9.62","0.00","0.0","0","39","44","32"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2016-12-15","20.58","0.00","0.1","0","28","32","18"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2016-12-16","11.41","0.00","0.0","0","20","28","16"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2016-12-17","4.92","0.71","3.0","2","29","36","24"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2016-12-18","10.51","0.07","0.0","1","42","59","31"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2016-12-19","11.86","0.00","0.0","0","29","31","22"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2016-12-20","6.49","0.00","0.0","0","25","34","18"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2016-12-21","6.26","0.00","0.0","0","32","42","24"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2016-12-22","9.84","0.00","0.0","0","40","51","32"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2016-12-23","9.17","0.00","0.0","0","42","48","34"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2016-12-24","7.61","0.49","0.0","0","41","46","37"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2016-12-25","8.50","0.00","0.0","0","43","52","34"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2016-12-26","7.38","0.00","0.0","0","35","47","29"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2016-12-27","13.65","0.01","0.0","0","53","62","40"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2016-12-28","8.28","0.00","0.0","0","41","43","31"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2016-12-29","8.05","0.36","0.0","0","38","45","31"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2016-12-30","14.99","0.00","0.0","0","37","42","32"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2016-12-31","12.30","0.00","0.0","0","35","44","29"
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2016-12-01",,"1.09",,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2016-12-02",,"0.00",,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2016-12-03",,"0.00",,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2016-12-04",,"0.00",,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2016-12-05",,"0.20",,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2016-12-06",,"0.01",,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2016-12-07",,"0.51",,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2016-12-08",,"0.02",,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2016-12-09",,"0.00",,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2016-12-10",,"0.00","0.0",,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2016-12-11",,"0.00","0.0",,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2016-12-12",,"0.52",,"0",,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2016-12-13",,"0.00","0.0",,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2016-12-14",,"0.00",,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2016-12-15",,"0.00","0.0",,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2016-12-17",,"0.76","1.2","1",,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2016-12-18",,"0.05",,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2016-12-19",,"0.07",,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2016-12-20",,"0.00",,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2016-12-21",,"0.00",,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2016-12-22",,"0.00",,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2016-12-23",,"0.00",,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2016-12-24",,"0.12",,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2016-12-25",,"0.35",,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2016-12-26",,"0.00",,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2016-12-27",,"0.00",,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2016-12-28",,"0.00",,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2016-12-29",,"0.00",,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","40.6588","-74.3358","36.3","2016-12-30",,"0.28",,,,,
